"address";"lat";"long"
"CR 76 53 89 URBANIZACION  PARQUE DE LOS COLORES MEDELLIN , Colombia";6,264829983;-75,58989002
"CR 76 53 90 URBANIZACION FUENTE DE COLORES PH MEDELLIN , Colombia";6,264069996;-75,58924001
"CR 81 40 50 MEDELLIN , Colombia";6,247529986;-75,60236003
"CR 81 34 A 17 MEDELLIN , Colombia";6,241639981;-75,60296998
"CR 74 53 55 CONJUNTO INMOBILIARIO NUEVO MUNDO PH MEDELLIN , Colombia";6,263540008;-75,58846996
"CL 57 68 C 65 MULTIFAMILIAR UNIDAD CERRADA PEÑA VERDE BELLO , Colombia";6,342282928;-75,57407458
"CL 46 82 29 EDIFICIO PRIMAVERA DE LA FLORESTA PH MEDELLIN , Colombia";6,256229983;-75,60043999
"CR 74 48 37 LC 259 260 MEDELLIN , Colombia";6,257159997;-75,59193001
"CQ 73 A 38 73 MEDELLIN , Colombia";6,242873307;-75,59543434
"CR 76 53 89 MEDELLIN , Colombia";6,264829983;-75,58989002
"CR 78 B 52 14 URB RENACER MEDELLIN , Colombia";6,264629991;-75,59439999
"CL 54 78 A 52 EDIFICIO COLORES DEL SOL MEDELLIN , Colombia";6,268419768;-75,5939909
"CL 64 EE 94 B 42 MEDELLIN , Colombia";6,28228999;-75,60438996
"CL 30 A 82 A 09 MEDELLIN , Colombia";6,231842746;-75,60517227
"CL 30 A 82 A 03 MEDELLIN , Colombia";6,231789988;-75,60516998
"CR 76 A 53 35 CONJUNTO DE USO MIXTO JARDIN DE COLORES MEDELLIN , Colombia";6,264759994;-75,59008004
"CR 76 A 53 35 MEDELLIN , Colombia";6,264759994;-75,59008004
"CR 76 53 215 URBANIZACION LOS COLORES MEDELLIN , Colombia";6,26511011;-75,58876174
"CL 9 B SUR 79 A 221 URBANIZACION RODEO VERDE MEDELLIN , Colombia";6,202258432;-75,59927908
"CL 9 SUR 32 310 MEDELLIN , Colombia";6,192249994;-75,56981
"CR 72 B 82 20 MEDELLIN , Colombia";6,28247331;-75,5778765
"CR 76 53 215 URBANIZACION LOS COLORES ETAPA III MEDELLIN , Colombia";6,26511011;-75,58876174
"CR 76 53 89 URBANIZACION  PARQUE DE COLORES MEDELLIN , Colombia";6,264829983;-75,58989002
"CR 70 26 A 33 UNIDAD RESIDENCIAL GAVIOTAS MEDELLIN , Colombia";6,228632896;-75,59138821
"CR 93 50 A 91 UNIDAD RESIDENCIAL CALASANZ AZUL PH MEDELLIN , Colombia";6,269128315;-75,6042182
"CR 75 DA 2 B SUR 320 CONJUNTO RESIDENCIAL LOS CABOS PH MEDELLIN , Colombia";6,205509997;-75,59931002
"CL 34 C 89 36 MEDELLIN , Colombia";6,244429981;-75,61744997
"CR 100 A 47 E 20 MEDELLIN , Colombia";6,259229992;-75,61523002
