"address","lat","long"
"CR 83 B 33 82 EDIFICIO GALILEA PH MEDELLIN , Colombia",6.23943998303238,-75.6073500288685
"CL 50 A 96 C 165 URBANIZACION AMANECERES VIS PH MEDELLIN , Colombia",6.24589000000003,-75.5745699999999
"CR 93 35 B 118 MEDELLIN , Colombia",6.24900000460865,-75.6143800148807
"CL 70 SUR 38 305 CONJUNTO RESIDENCIAL LOMA LINDA PH SABANETA , Colombia",6.14957864398415,-75.6137223871862
"CR 20 25 SUR 81 URBANIZACION BARICHARA CASAS PH ENVIGADO , Colombia",6.17270737563242,-75.5621304090872
"CIR 3 66 B 165 EDIFICIO NANTES MEDELLIN , Colombia",6.24468955775869,-75.5868877365648
"CR 80 37 44 EDIFICIO JACARANDA DE LAURELES PH MEDELLIN , Colombia",6.24522001773362,-75.5999400073662
"CR 80 AA 36 44 MEDELLIN , Colombia",6.24463999003387,-75.6012699639431
"CL 76 80 205 MEDELLIN , Colombia",6.27723000304644,-75.5915399992799
"CL 61 SUR 43 A 32 SABANETA , Colombia",6.15487522083996,-75.6089750712744
"CR 80 AA 35 A 15 EDIFICIO MAZIRUMA II MEDELLIN , Colombia",6.24378000676808,-75.60151002165
"CR 74 53 55 CONJUNTO INMOBILIARIO NUEVO MUNDO PH MEDELLIN , Colombia",6.26354000822806,-75.5884699596038
"CL 9 B SUR 79 A 221 URBANIZACION RODEO VERDE PH MEDELLIN , Colombia",6.20225843192776,-75.5992790823403
"CL 65 80 A 28 EDIFICIO TORRE JORDAN PH MEDELLIN , Colombia",6.27403000196163,-75.5943299995709
"CL 19 43 G 80 MEDELLIN , Colombia",6.22229400858182,-75.5695325369338
"CL 19 43 G 80 CONJUNTO DE USO MIXTO PLAZA DE RIO PH MEDELLIN , Colombia",6.24589000000003,-75.5745699999999
"DG 74 B 32 EE 147 EDIFICIO ALAMEDA MEDELLIN , Colombia",6.23905226310294,-75.5928632321353
"CL 27 82 A 85 URBANIZACION FAROLES PH MEDELLIN , Colombia",6.22840001072194,-75.6048699913569
"CL 76 80 205 CONJUNTO RESIDENCIAL TORRES DE HUNGRIA PH MEDELLIN , Colombia",6.22246000000007,-75.60318
"CL 76 SUR 46 22 URB VIGO APARTAMENTOS PH SABANETA , Colombia",6.15040833127399,-75.6204761455571
"CQ 3 66 B 165 EDIFICIO NANTES MEDELLIN , Colombia",6.24468955775869,-75.5868877365648
"CL 50 A 86 295 URBANIZACION CONDADO DE CALASANZ MEDELLIN , Colombia",6.268079982264,-75.604249981979
"CR 84 F 3 D 150 CONJUNTO AVIVA PH MEDELLIN , Colombia",6.21715134627526,-75.6069403722365
"CL 51 A 78 B 63 MEDELLIN , Colombia",6.26421999012317,-75.5954400150084
"CIR 3 66 B 165 EDIFICIO NANTES MEDELLIN , Colombia",6.24468955775869,-75.5868877365648
"CR 81 C 49 74 MEDELLIN , Colombia",6.26288001717202,-75.6000300290063
"CR 39 48 19 MEDELLIN , Colombia",6.24396998260355,-75.5604999678025
"CL 61 SUR 43 A 32 URBANIZACION SERRANA APARTAMENTOS PH SABANETA , Colombia",6.15487522083996,-75.6089750712744
"CL 20 A 77 15 URBANIZACION BELEN AVENIDA MEDELLIN , Colombia",6.22492998662635,-75.5980700047678
"CL 35 87 A 13 MEDELLIN , Colombia",6.24394001729969,-75.6122100239676
"CR 84 45 C 53 EDIFICIO EL PILON MEDELLIN , Colombia",6.25484001182711,-75.6021099982793
"CL 20 A 77 15 MEDELLIN , Colombia",6.22492998662635,-75.5980700047678
"CL 42 80 B 49 MEDELLIN , Colombia",6.24888001766469,-75.60151002165
"CR 76 53 90 URBANIZACION FUENTE DE COLORES PH MEDELLIN , Colombia",6.26406999596584,-75.5892400050486
"CR 84 B 7 95 MEDELLIN , Colombia",6.21716463165946,-75.606940977153
"CL 49 DD 86 35 EDIFICIO NUEVO PORTAL MEDELLIN , Colombia",6.26242001832576,-75.6044499741888
"CL 36 80 B 35 EDIFICIO ARAGON PH MEDELLIN , Colombia",6.24429000366679,-75.6022600343461
"CR 73 52 65 CONJUNTO DE USO MIXTO CAMINO DE COLORES MEDELLIN , Colombia",6.26299829472004,-75.587201048546
"CL 41 103 33 MEDELLIN , Colombia",6.25517000735512,-75.6183800267141
"CL 9 B SUR 79 A 221 URBANIZACION RODEO VERDE MEDELLIN , Colombia",6.20225843192776,-75.5992790823403
"CR 65 8 B 91 LC 006 MEDELLIN , Colombia",6.2163099954912,-75.5865400263977
"CR 81 4 G 65 URBANIZACION MIRADOR DE LOS BERNAL MEDELLIN , Colombia",6.22050705986023,-75.6027224329403
"CL 74 SUR 46 E 78 MIRADOR DE LAS VEGAS SABANETA , Colombia",6.1526799883643,-75.6198543852901
"CL 9 B SUR 79 A 221 MEDELLIN , Colombia",6.20225843192776,-75.5992790823403
"CR 75 DA 2 B SUR 320 LOS CABOS PH MEDELLIN , Colombia",6.20550999706867,-75.5993100235235
"AV 39 D 73 126 MEDELLIN , Colombia",6.24660132242182,-75.5944650426612
"CR 87 A 35 57 ABADIA DEL PARQUE MEDELLIN , Colombia",6.24455998476807,-75.611910035653
"CL 34 C 88 B 66 CONJUNTO RESIDENCIAL RIO CAMPESTRE PH MEDELLIN , Colombia",6.24371999234134,-75.6149700170453
"CL 17 37 A 80 URB  PROVIDENCIA DE CASTROPOLO PH MEDELLIN , Colombia",6.21703000097398,-75.566339975021
"CL 49 E 83 A 196 CONJUNTO RESIDENCIAL SOL NACIENTE PH MEDELLIN , Colombia",6.2640300142877,-75.6028300037621
"CR 53 13 A SUR 51 URB ENTRECOLINAS ETAPA 1 ITAGUI , Colombia",6.19509963804217,-75.592274342236
"CL 49 DD 86 35 EDIFICIO NUEVO PORTAL MEDELLIN , Colombia",6.26242001832576,-75.6044499741888
"CR 35 A 77 SUR 113 CONJUNTO RESIDENCIAL ALAMEDA PH SABANETA , Colombia",6.14243441364267,-75.6140476973826
"CR 96 C 50 A 280 CONJUNTO RESIDENCIAL MONTEPARAISO MEDELLIN , Colombia",6.24589000000003,-75.5745699999999
"CL 78 SUR 40 211 URBANIZACION PARQUES DE SAN REMO PH SABANETA , Colombia",6.14549561985257,-75.6222031595206
"CL 52 71 60 MEDELLIN , Colombia",6.26067000267128,-75.586619989754
"CL 49 E 83 A 196 CONJUNTO RESIDENCIAL URBANIZACION SOL NACIENTE PH MEDELLIN , Colombia",6.2640300142877,-75.6028300037621
"CL 54 40 58 EDIFICIO ALTAMAR PH MEDELLIN , Colombia",6.24905000266109,-75.5597200317121
"CL 51 64 B 21 EDIFICIO VIVALDI MEDELLIN , Colombia",6.25582999841116,-75.5794500259587
"CL 61 SUR 43 A 32 SERRANA APARTAMENTOS PH SABANETA , Colombia",6.15487522083996,-75.6089750712744
"CL 76 80 205 TORRES DE HUNGRIA MEDELLIN , Colombia",6.27709000000004,-75.5913399999999
"CR 81 A 37 D - 36 ED TORRE LONDRES II MEDELLIN , Colombia",6.2466200051115,-75.6031099593281
"CL 49 DD 86 35 EDIFICIO NUEVO PORTAL MEDELLIN , Colombia",6.26242001832576,-75.6044499741888
"CL 48 A 83 15 MEDELLIN , Colombia",6.2606500118322,-75.601700039395
"CL 5 76 A 150 URBANIZACION VITENZA PH MEDELLIN , Colombia",6.21711000623978,-75.6019599622125
"CL 34 F 89 68 MEDELLIN , Colombia",6.2454099935691,-75.6146100143039
"CR 66 B 32 D 69 EDIFICIO SALERMO PH MEDELLIN , Colombia",6.23825672742418,-75.587540838442
"CL 27 SUR 27 B 69 EDIFICIO POSITANO ENVIGADO , Colombia",6.17419334795611,-75.5704906009671
"CL 20 A 77 15 URBANIZACION BELEN AVENIDA MEDELLIN , Colombia",6.22492998662635,-75.5980700047678
"CR 76 A 53 35 CONJUNTO DE USO MIXTO JARDIN DE COLORES MEDELLIN , Colombia",6.26475999423525,-75.5900800393848
"CL 76 SUR 46 22 URB VIGO SABANETA , Colombia",6.15040833127399,-75.6204761455571
"CL 76 SUR 46 22 URBANIZACION VIGO APARTAMENTOS PH SABANETA , Colombia",6.15040833127399,-75.6204761455571
"CL 49 E 83 A 196 CONJUNTO RESIDENCIAL URBANIZACION SOL NACIENTE MEDELLIN , Colombia",6.2640300142877,-75.6028300037621
"CR 87 A 32 C 25 MEDELLIN , Colombia",6.23493924594251,-75.6098663924821
"CL 37 B 81 A 13 EDIFICIO CACIQUE TONE MEDELLIN , Colombia",6.24491490019008,-75.6034619239175
